DateTime,RH [%],Temperature [°C],WBT_C,Time,year,month,day,hour,minute,second
2024-03-01 10:20:43.000,67.2,32.1,27.1,2024-03-01 10:20:43,2024,3,1,10,20,43
2024-03-01 10:30:43.000,66.4,32.3,27.2,2024-03-01 10:30:43,2024,3,1,10,30,43
2024-03-01 10:40:43.000,65.5,32.3,27.0,2024-03-01 10:40:43,2024,3,1,10,40,43
2024-03-01 10:50:43.000,65.3,32.3,27.0,2024-03-01 10:50:43,2024,3,1,10,50,43
2024-03-01 11:00:43.000,65.0,32.4,27.0,2024-03-01 11:00:43,2024,3,1,11,0,43
2024-03-01 11:10:43.000,66.5,32.5,27.4,2024-03-01 11:10:43,2024,3,1,11,10,43
2024-03-01 11:20:43.000,64.8,32.6,27.1,2024-03-01 11:20:43,2024,3,1,11,20,43
2024-03-01 11:30:43.000,66.6,32.7,27.5,2024-03-01 11:30:43,2024,3,1,11,30,43
2024-03-01 11:40:43.000,66.0,32.9,27.6,2024-03-01 11:40:43,2024,3,1,11,40,43
2024-03-01 11:50:43.000,65.5,33.1,27.7,2024-03-01 11:50:43,2024,3,1,11,50,43
2024-03-01 12:00:43.000,65.1,33.2,27.8,2024-03-01 12:00:43,2024,3,1,12,0,43
2024-03-01 12:10:43.000,63.2,33.3,27.5,2024-03-01 12:10:43,2024,3,1,12,10,43
2024-03-01 12:20:43.000,63.8,33.4,27.7,2024-03-01 12:20:43,2024,3,1,12,20,43
2024-03-01 12:30:43.000,64.2,33.4,27.7,2024-03-01 12:30:43,2024,3,1,12,30,43
2024-03-01 12:40:43.000,64.0,33.4,27.7,2024-03-01 12:40:43,2024,3,1,12,40,43
2024-03-01 12:50:43.000,64.3,33.5,27.9,2024-03-01 12:50:43,2024,3,1,12,50,43
2024-03-01 13:00:43.000,63.4,33.5,27.8,2024-03-01 13:00:43,2024,3,1,13,0,43
2024-03-01 13:10:43.000,65.0,33.6,28.1,2024-03-01 13:10:43,2024,3,1,13,10,43
2024-03-01 13:20:43.000,62.6,33.8,27.9,2024-03-01 13:20:43,2024,3,1,13,20,43
2024-03-01 13:30:43.000,63.8,33.8,28.0,2024-03-01 13:30:43,2024,3,1,13,30,43
2024-03-01 13:40:43.000,62.8,33.8,27.9,2024-03-01 13:40:43,2024,3,1,13,40,43
2024-03-01 13:50:43.000,64.9,33.7,28.2,2024-03-01 13:50:43,2024,3,1,13,50,43
2024-03-01 14:00:43.000,64.7,33.8,28.2,2024-03-01 14:00:43,2024,3,1,14,0,43
2024-03-01 14:10:43.000,65.1,33.8,28.3,2024-03-01 14:10:43,2024,3,1,14,10,43
2024-03-01 14:20:43.000,64.1,33.8,28.1,2024-03-01 14:20:43,2024,3,1,14,20,43
2024-03-01 14:30:43.000,63.6,33.6,27.9,2024-03-01 14:30:43,2024,3,1,14,30,43
2024-03-01 14:40:43.000,63.4,33.8,28.0,2024-03-01 14:40:43,2024,3,1,14,40,43
2024-03-01 14:50:43.000,61.9,33.5,27.5,2024-03-01 14:50:43,2024,3,1,14,50,43
2024-03-01 15:00:43.000,63.1,33.5,27.7,2024-03-01 15:00:43,2024,3,1,15,0,43
2024-03-01 15:10:43.000,64.6,33.7,28.1,2024-03-01 15:10:43,2024,3,1,15,10,43
2024-03-01 15:20:43.000,65.1,33.5,28.1,2024-03-01 15:20:43,2024,3,1,15,20,43
2024-03-01 15:30:43.000,64.8,33.3,27.8,2024-03-01 15:30:43,2024,3,1,15,30,43
2024-03-01 15:40:43.000,64.7,33.4,27.9,2024-03-01 15:40:43,2024,3,1,15,40,43
2024-03-01 15:50:43.000,66.8,33.3,28.2,2024-03-01 15:50:43,2024,3,1,15,50,43
2024-03-01 16:00:43.000,66.2,33.2,27.9,2024-03-01 16:00:43,2024,3,1,16,0,43
2024-03-01 16:10:43.000,66.3,33.4,28.1,2024-03-01 16:10:43,2024,3,1,16,10,43
2024-03-01 16:20:43.000,66.8,33.2,28.0,2024-03-01 16:20:43,2024,3,1,16,20,43
2024-03-01 16:30:43.000,66.3,33.3,28.0,2024-03-01 16:30:43,2024,3,1,16,30,43
2024-03-01 16:40:43.000,66.7,33.4,28.2,2024-03-01 16:40:43,2024,3,1,16,40,43
2024-03-01 16:50:43.000,67.5,33.3,28.3,2024-03-01 16:50:43,2024,3,1,16,50,43
2024-03-01 17:00:43.000,66.9,33.3,28.2,2024-03-01 17:00:43,2024,3,1,17,0,43
2024-03-01 17:10:43.000,65.5,33.3,27.9,2024-03-01 17:10:43,2024,3,1,17,10,43
2024-03-01 17:20:43.000,67.6,33.2,28.1,2024-03-01 17:20:43,2024,3,1,17,20,43
2024-03-01 17:30:43.000,68.2,32.9,28.0,2024-03-01 17:30:43,2024,3,1,17,30,43
2024-03-01 17:40:43.000,70.1,32.8,28.2,2024-03-01 17:40:43,2024,3,1,17,40,43
2024-03-01 17:50:43.000,69.5,32.7,28.0,2024-03-01 17:50:43,2024,3,1,17,50,43
2024-03-01 18:00:44.000,68.3,32.6,27.7,2024-03-01 18:00:44,2024,3,1,18,0,44
2024-03-01 18:10:43.000,69.7,32.4,27.8,2024-03-01 18:10:43,2024,3,1,18,10,43
2024-03-01 18:20:43.000,70.3,32.3,27.8,2024-03-01 18:20:43,2024,3,1,18,20,43
2024-03-01 18:30:44.000,70.9,32.3,27.9,2024-03-01 18:30:44,2024,3,1,18,30,44
2024-03-01 18:40:44.000,69.2,32.3,27.6,2024-03-01 18:40:44,2024,3,1,18,40,44
2024-03-01 18:50:43.000,67.5,32.3,27.3,2024-03-01 18:50:43,2024,3,1,18,50,43
2024-03-01 19:00:43.000,66.5,32.2,27.0,2024-03-01 19:00:43,2024,3,1,19,0,43
2024-03-01 19:10:44.000,67.3,32.2,27.2,2024-03-01 19:10:44,2024,3,1,19,10,44
2024-03-01 19:20:43.000,66.2,32.1,26.9,2024-03-01 19:20:43,2024,3,1,19,20,43
2024-03-01 19:30:43.000,67.3,32.0,27.0,2024-03-01 19:30:43,2024,3,1,19,30,43
2024-03-01 19:40:43.000,66.0,32.0,26.8,2024-03-01 19:40:43,2024,3,1,19,40,43
2024-03-01 19:50:43.000,66.7,32.0,26.9,2024-03-01 19:50:43,2024,3,1,19,50,43
2024-03-01 20:00:44.000,66.7,31.9,26.9,2024-03-01 20:00:44,2024,3,1,20,0,44
2024-03-01 20:10:43.000,68.7,31.9,27.1,2024-03-01 20:10:43,2024,3,1,20,10,43
2024-03-01 20:20:44.000,67.6,31.8,26.9,2024-03-01 20:20:44,2024,3,1,20,20,44
2024-03-01 20:30:44.000,69.4,31.7,27.1,2024-03-01 20:30:44,2024,3,1,20,30,44
2024-03-01 20:40:44.000,70.8,31.7,27.3,2024-03-01 20:40:44,2024,3,1,20,40,44
2024-03-01 20:50:44.000,71.4,31.7,27.4,2024-03-01 20:50:44,2024,3,1,20,50,44
2024-03-01 21:00:43.000,69.1,31.6,26.9,2024-03-01 21:00:43,2024,3,1,21,0,43
2024-03-01 21:10:44.000,72.0,31.6,27.4,2024-03-01 21:10:44,2024,3,1,21,10,44
2024-03-01 21:20:43.000,72.6,31.5,27.4,2024-03-01 21:20:43,2024,3,1,21,20,43
2024-03-01 21:30:44.000,72.2,31.5,27.3,2024-03-01 21:30:44,2024,3,1,21,30,44
2024-03-01 21:40:44.000,72.8,31.4,27.4,2024-03-01 21:40:44,2024,3,1,21,40,44
2024-03-01 21:50:44.000,73.8,31.3,27.4,2024-03-01 21:50:44,2024,3,1,21,50,44
2024-03-01 22:00:44.000,74.3,31.3,27.5,2024-03-01 22:00:44,2024,3,1,22,0,44
2024-03-01 22:10:44.000,73.7,31.2,27.3,2024-03-01 22:10:44,2024,3,1,22,10,44
2024-03-01 22:20:44.000,74.7,31.1,27.4,2024-03-01 22:20:44,2024,3,1,22,20,44
2024-03-01 22:30:44.000,73.8,31.2,27.3,2024-03-01 22:30:44,2024,3,1,22,30,44
2024-03-01 22:40:44.000,74.2,31.1,27.3,2024-03-01 22:40:44,2024,3,1,22,40,44
2024-03-01 22:50:44.000,73.9,31.0,27.2,2024-03-01 22:50:44,2024,3,1,22,50,44
2024-03-01 23:00:44.000,73.1,31.0,27.1,2024-03-01 23:00:44,2024,3,1,23,0,44
2024-03-01 23:10:44.000,73.0,31.0,27.0,2024-03-01 23:10:44,2024,3,1,23,10,44
2024-03-01 23:20:44.000,73.7,30.9,27.0,2024-03-01 23:20:44,2024,3,1,23,20,44
2024-03-01 23:30:44.000,73.8,30.9,27.0,2024-03-01 23:30:44,2024,3,1,23,30,44
2024-03-01 23:40:44.000,73.8,30.9,27.0,2024-03-01 23:40:44,2024,3,1,23,40,44
2024-03-01 23:50:44.000,73.4,30.9,27.0,2024-03-01 23:50:44,2024,3,1,23,50,44
2024-03-02 00:00:45.000,73.2,30.8,26.9,2024-03-02 00:00:45,2024,3,2,0,0,45
2024-03-02 00:10:44.000,73.0,30.8,26.9,2024-03-02 00:10:44,2024,3,2,0,10,44
2024-03-02 00:20:44.000,73.1,30.7,26.8,2024-03-02 00:20:44,2024,3,2,0,20,44
2024-03-02 00:30:44.000,72.3,30.6,26.6,2024-03-02 00:30:44,2024,3,2,0,30,44
2024-03-02 00:40:44.000,72.6,30.6,26.6,2024-03-02 00:40:44,2024,3,2,0,40,44
2024-03-02 00:50:44.000,73.0,30.6,26.6,2024-03-02 00:50:44,2024,3,2,0,50,44
2024-03-02 01:00:44.000,73.9,30.5,26.7,2024-03-02 01:00:44,2024,3,2,1,0,44
2024-03-02 01:10:44.000,75.1,30.4,26.7,2024-03-02 01:10:44,2024,3,2,1,10,44
2024-03-02 01:20:44.000,74.4,30.3,26.5,2024-03-02 01:20:44,2024,3,2,1,20,44
2024-03-02 01:30:44.000,75.4,30.3,26.7,2024-03-02 01:30:44,2024,3,2,1,30,44
2024-03-02 01:40:44.000,75.1,30.3,26.7,2024-03-02 01:40:44,2024,3,2,1,40,44
2024-03-02 01:50:44.000,75.2,30.3,26.7,2024-03-02 01:50:44,2024,3,2,1,50,44
2024-03-02 02:00:44.000,74.8,30.3,26.6,2024-03-02 02:00:44,2024,3,2,2,0,44
2024-03-02 02:10:44.000,73.7,30.3,26.4,2024-03-02 02:10:44,2024,3,2,2,10,44
2024-03-02 02:20:44.000,73.8,30.3,26.5,2024-03-02 02:20:44,2024,3,2,2,20,44
2024-03-02 02:30:44.000,73.2,30.2,26.3,2024-03-02 02:30:44,2024,3,2,2,30,44
2024-03-02 02:40:44.000,73.4,30.3,26.4,2024-03-02 02:40:44,2024,3,2,2,40,44
2024-03-02 02:50:44.000,73.6,30.3,26.4,2024-03-02 02:50:44,2024,3,2,2,50,44
2024-03-02 03:00:44.000,73.2,30.4,26.4,2024-03-02 03:00:44,2024,3,2,3,0,44
2024-03-02 03:10:44.000,73.1,30.3,26.4,2024-03-02 03:10:44,2024,3,2,3,10,44
2024-03-02 03:20:44.000,73.6,30.3,26.4,2024-03-02 03:20:44,2024,3,2,3,20,44
2024-03-02 03:30:44.000,74.0,30.2,26.4,2024-03-02 03:30:44,2024,3,2,3,30,44
2024-03-02 03:40:44.000,74.2,30.2,26.4,2024-03-02 03:40:44,2024,3,2,3,40,44
2024-03-02 03:50:44.000,74.1,30.2,26.4,2024-03-02 03:50:44,2024,3,2,3,50,44
2024-03-02 04:00:44.000,74.9,30.1,26.4,2024-03-02 04:00:44,2024,3,2,4,0,44
2024-03-02 04:10:44.000,75.5,30.0,26.5,2024-03-02 04:10:44,2024,3,2,4,10,44
2024-03-02 04:20:44.000,75.9,29.9,26.4,2024-03-02 04:20:44,2024,3,2,4,20,44
2024-03-02 04:30:44.000,75.5,29.9,26.3,2024-03-02 04:30:44,2024,3,2,4,30,44
2024-03-02 04:40:44.000,75.8,29.8,26.3,2024-03-02 04:40:44,2024,3,2,4,40,44
2024-03-02 04:50:44.000,75.6,29.8,26.3,2024-03-02 04:50:44,2024,3,2,4,50,44
2024-03-02 05:00:44.000,75.4,29.8,26.3,2024-03-02 05:00:44,2024,3,2,5,0,44
2024-03-02 05:10:44.000,75.0,29.8,26.2,2024-03-02 05:10:44,2024,3,2,5,10,44
2024-03-02 05:20:44.000,75.1,29.8,26.2,2024-03-02 05:20:44,2024,3,2,5,20,44
2024-03-02 05:30:44.000,75.1,29.8,26.2,2024-03-02 05:30:44,2024,3,2,5,30,44
2024-03-02 05:40:44.000,75.4,29.7,26.2,2024-03-02 05:40:44,2024,3,2,5,40,44
2024-03-02 05:50:44.000,74.9,29.7,26.1,2024-03-02 05:50:44,2024,3,2,5,50,44
2024-03-02 06:00:44.000,74.2,29.7,26.0,2024-03-02 06:00:44,2024,3,2,6,0,44
2024-03-02 06:10:44.000,74.4,29.7,26.0,2024-03-02 06:10:44,2024,3,2,6,10,44
2024-03-02 06:20:44.000,74.6,29.7,26.0,2024-03-02 06:20:44,2024,3,2,6,20,44
2024-03-02 06:30:44.000,74.4,29.6,25.9,2024-03-02 06:30:44,2024,3,2,6,30,44
2024-03-02 06:40:44.000,73.8,29.8,26.0,2024-03-02 06:40:44,2024,3,2,6,40,44
2024-03-02 06:50:44.000,73.6,29.8,25.9,2024-03-02 06:50:44,2024,3,2,6,50,44
2024-03-02 07:00:44.000,73.5,29.8,26.0,2024-03-02 07:00:44,2024,3,2,7,0,44
2024-03-02 07:10:45.000,72.4,29.9,25.9,2024-03-02 07:10:45,2024,3,2,7,10,45
2024-03-02 07:20:44.000,72.1,30.1,26.0,2024-03-02 07:20:44,2024,3,2,7,20,44
2024-03-02 07:30:44.000,71.6,30.2,26.0,2024-03-02 07:30:44,2024,3,2,7,30,44
2024-03-02 07:40:44.000,71.3,30.2,26.0,2024-03-02 07:40:44,2024,3,2,7,40,44
2024-03-02 07:50:44.000,70.5,30.3,26.0,2024-03-02 07:50:44,2024,3,2,7,50,44
2024-03-02 08:00:44.000,70.0,30.5,26.0,2024-03-02 08:00:44,2024,3,2,8,0,44
2024-03-02 08:10:44.000,70.0,30.5,26.1,2024-03-02 08:10:44,2024,3,2,8,10,44
2024-03-02 08:20:44.000,70.0,30.7,26.2,2024-03-02 08:20:44,2024,3,2,8,20,44
2024-03-02 08:30:44.000,69.1,30.8,26.2,2024-03-02 08:30:44,2024,3,2,8,30,44
2024-03-02 08:40:44.000,67.9,31.0,26.2,2024-03-02 08:40:44,2024,3,2,8,40,44
2024-03-02 08:50:45.000,67.5,31.1,26.2,2024-03-02 08:50:45,2024,3,2,8,50,45
2024-03-02 09:00:44.000,67.5,31.3,26.4,2024-03-02 09:00:44,2024,3,2,9,0,44
2024-03-02 09:10:44.000,67.0,31.5,26.5,2024-03-02 09:10:44,2024,3,2,9,10,44
2024-03-02 09:20:44.000,67.0,31.6,26.6,2024-03-02 09:20:44,2024,3,2,9,20,44
2024-03-02 09:30:44.000,66.1,31.8,26.7,2024-03-02 09:30:44,2024,3,2,9,30,44
2024-03-02 09:40:44.000,64.7,32.1,26.7,2024-03-02 09:40:44,2024,3,2,9,40,44
2024-03-02 09:50:44.000,64.4,32.3,26.8,2024-03-02 09:50:44,2024,3,2,9,50,44
2024-03-02 10:00:44.000,65.0,32.4,27.0,2024-03-02 10:00:44,2024,3,2,10,0,44
2024-03-02 10:10:45.000,69.7,32.6,27.9,2024-03-02 10:10:45,2024,3,2,10,10,45
2024-03-02 10:20:45.000,68.5,32.7,27.8,2024-03-02 10:20:45,2024,3,2,10,20,45
2024-03-02 10:30:45.000,70.3,32.6,28.1,2024-03-02 10:30:45,2024,3,2,10,30,45
2024-03-02 10:40:45.000,71.3,32.6,28.3,2024-03-02 10:40:45,2024,3,2,10,40,45
2024-03-02 10:50:45.000,72.4,32.5,28.3,2024-03-02 10:50:45,2024,3,2,10,50,45
2024-03-02 11:00:45.000,70.0,32.9,28.3,2024-03-02 11:00:45,2024,3,2,11,0,45
2024-03-02 11:10:45.000,69.0,33.1,28.3,2024-03-02 11:10:45,2024,3,2,11,10,45
2024-03-02 11:20:45.000,68.8,33.1,28.3,2024-03-02 11:20:45,2024,3,2,11,20,45
2024-03-02 11:30:45.000,68.8,33.1,28.3,2024-03-02 11:30:45,2024,3,2,11,30,45
2024-03-02 11:40:45.000,70.3,33.2,28.6,2024-03-02 11:40:45,2024,3,2,11,40,45
2024-03-02 11:50:45.000,69.1,33.3,28.5,2024-03-02 11:50:45,2024,3,2,11,50,45
2024-03-02 12:00:45.000,70.5,33.2,28.7,2024-03-02 12:00:45,2024,3,2,12,0,45
2024-03-02 12:10:45.000,68.9,33.2,28.4,2024-03-02 12:10:45,2024,3,2,12,10,45
2024-03-02 12:20:45.000,69.1,33.2,28.4,2024-03-02 12:20:45,2024,3,2,12,20,45
2024-03-02 12:30:45.000,69.2,33.4,28.6,2024-03-02 12:30:45,2024,3,2,12,30,45
2024-03-02 12:40:45.000,66.7,33.5,28.3,2024-03-02 12:40:45,2024,3,2,12,40,45
2024-03-02 12:50:45.000,65.2,33.6,28.1,2024-03-02 12:50:45,2024,3,2,12,50,45
2024-03-02 13:00:45.000,67.3,33.7,28.6,2024-03-02 13:00:45,2024,3,2,13,0,45
2024-03-02 13:10:45.000,67.0,33.6,28.5,2024-03-02 13:10:45,2024,3,2,13,10,45
2024-03-02 13:20:45.000,64.5,33.7,28.1,2024-03-02 13:20:45,2024,3,2,13,20,45
2024-03-02 13:30:45.000,66.0,33.8,28.4,2024-03-02 13:30:45,2024,3,2,13,30,45
2024-03-02 13:40:45.000,63.2,33.9,28.1,2024-03-02 13:40:45,2024,3,2,13,40,45
2024-03-02 13:50:45.000,59.2,34.1,27.6,2024-03-02 13:50:45,2024,3,2,13,50,45
2024-03-02 14:00:45.000,60.4,34.2,27.8,2024-03-02 14:00:45,2024,3,2,14,0,45
2024-03-02 14:10:45.000,59.7,34.2,27.7,2024-03-02 14:10:45,2024,3,2,14,10,45
2024-03-02 14:20:45.000,59.8,34.2,27.7,2024-03-02 14:20:45,2024,3,2,14,20,45
2024-03-02 14:30:45.000,60.7,34.0,27.8,2024-03-02 14:30:45,2024,3,2,14,30,45
2024-03-02 14:40:45.000,57.5,34.2,27.3,2024-03-02 14:40:45,2024,3,2,14,40,45
2024-03-02 14:50:45.000,56.9,34.1,27.2,2024-03-02 14:50:45,2024,3,2,14,50,45
2024-03-02 15:00:45.000,58.1,34.2,27.4,2024-03-02 15:00:45,2024,3,2,15,0,45
2024-03-02 15:10:45.000,61.3,34.1,27.9,2024-03-02 15:10:45,2024,3,2,15,10,45
2024-03-02 15:20:45.000,64.3,33.8,28.2,2024-03-02 15:20:45,2024,3,2,15,20,45
2024-03-02 15:30:45.000,64.3,33.9,28.3,2024-03-02 15:30:45,2024,3,2,15,30,45
2024-03-02 15:40:45.000,65.2,33.8,28.3,2024-03-02 15:40:45,2024,3,2,15,40,45
2024-03-02 15:50:45.000,65.4,33.8,28.3,2024-03-02 15:50:45,2024,3,2,15,50,45
2024-03-02 16:00:45.000,66.0,33.8,28.5,2024-03-02 16:00:45,2024,3,2,16,0,45
2024-03-02 16:10:45.000,67.2,33.7,28.6,2024-03-02 16:10:45,2024,3,2,16,10,45
2024-03-02 16:20:45.000,64.6,33.9,28.3,2024-03-02 16:20:45,2024,3,2,16,20,45
2024-03-02 16:30:45.000,64.9,33.8,28.3,2024-03-02 16:30:45,2024,3,2,16,30,45
2024-03-02 16:40:45.000,65.3,33.6,28.2,2024-03-02 16:40:45,2024,3,2,16,40,45
2024-03-02 16:50:45.000,64.8,33.6,28.1,2024-03-02 16:50:45,2024,3,2,16,50,45
2024-03-02 17:00:45.000,66.6,33.6,28.3,2024-03-02 17:00:45,2024,3,2,17,0,45
2024-03-02 17:10:45.000,66.8,33.2,28.1,2024-03-02 17:10:45,2024,3,2,17,10,45
2024-03-02 17:20:45.000,68.4,33.2,28.3,2024-03-02 17:20:45,2024,3,2,17,20,45
2024-03-02 17:30:45.000,67.7,33.0,28.0,2024-03-02 17:30:45,2024,3,2,17,30,45
2024-03-02 17:40:45.000,67.9,33.0,28.0,2024-03-02 17:40:45,2024,3,2,17,40,45
2024-03-02 17:50:45.000,68.0,32.8,27.9,2024-03-02 17:50:45,2024,3,2,17,50,45
2024-03-02 18:00:45.000,67.2,32.9,27.8,2024-03-02 18:00:45,2024,3,2,18,0,45
2024-03-02 18:10:45.000,65.2,32.8,27.4,2024-03-02 18:10:45,2024,3,2,18,10,45
2024-03-02 18:20:45.000,67.6,32.7,27.7,2024-03-02 18:20:45,2024,3,2,18,20,45
2024-03-02 18:30:45.000,65.6,32.7,27.4,2024-03-02 18:30:45,2024,3,2,18,30,45
2024-03-02 18:40:45.000,63.8,32.6,27.0,2024-03-02 18:40:45,2024,3,2,18,40,45
2024-03-02 18:50:45.000,63.8,32.6,27.0,2024-03-02 18:50:45,2024,3,2,18,50,45
2024-03-02 19:00:45.000,62.9,32.5,26.8,2024-03-02 19:00:45,2024,3,2,19,0,45
2024-03-02 19:10:45.000,64.3,32.5,27.0,2024-03-02 19:10:45,2024,3,2,19,10,45
2024-03-02 19:20:46.000,64.6,32.4,26.9,2024-03-02 19:20:46,2024,3,2,19,20,46
2024-03-02 19:30:46.000,64.0,32.3,26.8,2024-03-02 19:30:46,2024,3,2,19,30,46
